V1  V2  V3  V4A  V4B  V4C  V4D  V4E  V4F  V4G  V4H  V4I  V4J  V4K  V4L  V4N  V4O  V4M  V4STEXT  V5A  V5B  V5C  V5D  V5E  V5F  V5G  V5H  V5I  V6  V14B  V14C  V14D  V14E  V14F  V14G  V14H  V15  V16A  V16B  V16C  V16D  V16E  V16F  V7A  V7B  V7C  V7D  V7E  V7F  V7G  V7H  V7I  V7J  V8  V9  V10  V11  V12A  V12B  V12C  V12D  V12E  V12F  V12G  V12H  V12I  V12J  V12TEXT  V12K  V13A  V13B  V13C  V13D  V13E  V13F  V13G  V13H  V13TEXT  V13I  V14A  V16G  V16H  V16I  V16J  V16K  V17  V18  V19AH  V19BH  V19CH  V19DH  V19EH  V19FH  V19GH  V19IH  V19HH  V19AW  V19BW  V19CW  V19DW  V19HW  V19IW  V19JW  V19KW  V19LW  V19EW  V19FW  V19GW  V19JH  V19KH  V19LH  V19MH  V19MW  V20  V21  V22BF  V22CG  V22CF  V22DG  V22DF  V22EG  V22FG  V22AF  VAR00001  V23  V25A  V25B  V25C  V26A  V26B  V26C  V26D  V26E  V26F  V26G  V26H  V26I  V27A  V27B  V27C  V28  V28A  V29  V30  V24BF  V24CG  V24CF  V24DG  V24DF  V24EG  V24FG  V24AF  OL  STOL  HVVINGL  HVVINFL  RVINGL  RVINFL  HEDVINGL  V32  SPIR  V33  V34  V35  V36  V37A  V37B  V37C  V37D  V38A  V38B  V39  V40  V41  V42A  V42B  V42C  V42D  V42E  V42F  V42G  V42H  V42I  V42J  V42K  V42L  V42M  V42N  V42O  V42TEXT  V43A  V43B  V43C  V43D  V43E  V43F  V43G  V43H  V43I  V43J  V43K  V43L  V43TEXT  V44A  V44B  V44C  V44D  V44E  V44F  V44G  V44H  V44I  V44J  V44K  V44L  V44M  V44N  V44O  V44P  V44Q  V44R  V44S  V45  V46  V47  V48A  V48B  V48C  V48D  V48E  V48F  V48G  V49A  V49B  V49C  V50  V51  V52  V53  V54  V55  V56  V57A  V57B  V58A  V58B  V59A  V59B  V60  V61  V62  V63A  V63B  V65  V66  V67A  V67B  V68  V69  V70  V71  V72  V73  KON  V75  V76  V77  V78A  V78ATAL  V78B  V78BTAL  V78C  V78CTAL  V78D  V78DTAL  V79A  V79B  V79C  V79D  V79E  V79F  V79G  V79H  V80A  V80B  V80C  V80D  V80E  V80F  V80G  V81A  V81B  V81C  V81D  V81E  V81F  V81G  V81H  V81I  V81J  V81K  V81L  V81M  V81N  V82A  V82B  V82C  V82D  V82E  V82F  V82G  V82H  V82I  V82J  V82K  V82L  V82M  V82N  V82O  V83  SKEMANR  PROFIL  ALDER
2  1  3  6  5  6  4  6  6  6  6  6  6  6  6  6  6  6  1  4  6  6  3  3  6  6  2  5  1  0  0  0  0  0  0  1  1  0  1  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.5  0  0  0  0  0  1.25  0  0  0  1  2  0  0  0  0  0  0  0  0  0  .  1  .  .  .  .  .  .  .  .  .  .  1  .  .  1  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2.5  0  1  2  12  11  0  12.5  0  0  5  .  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  2  .  .  1  1  1  1  1  1  1  1  1  1  1  2  spist for meget slik.  1  1  1  1  1  1  1  1  1  1  1  1  5  1  1  1  1  1  .  14  2  60  1  .  1  2  2  2  2  1  .  .  4  3  8  1  1  0  2  .  .  3  1  3  1  3  1  2  .  12  .  2  13  13  1  3  3  3  2  1972  1  72  176.5  1  .  .  2  1991  .  .  2  1992  2  2  2  2  1  1  1  3  1  3  5  5  2  1  1  1  1  1  1  1  4  4  1  2  2  1  1  1  1  5  5  3  5  4  3  3  5  5  4  3  5  5  5  .  3  301  2  23
2  1  3  6  5  5  6  5  6  6  6  6  6  5  6  4  6  5  1  2  6  6  2  3  5  6  2  5  1  0  0  0  0  0  0  0  2  1  1  1  0  0  1  2  3  2  2  3  2  2  3  3  3  2  1  1  1  0  0  0  0  0  0  0  0  0  1  b¢rnemagnyl dagl.  0  1  0  0  0  0  0  0  0  .  0  1  1  0  1  0  0  3  3  8  4  0  0  0  0  15  0  0  5  4  0  0  0  0  0  0  0  0  0  5  0  0  0  0  0  2  1  0  0  0  0  0  0  0  2  2  .  4  3  .  1  .  1  4  4  .  .  .  .  10  14  .  3  .  2  2  0  0  0  2  0  0  0  0  5.5  0  0  0  2.5  0  0  2.5  0  1  1  45  20  0  0  1  0  .  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  1  .  1  1  1  1  1  1  1  1  1  1  1  .  hygge  1  3  1  2  4  1  1  1  1  3  1  1  1  1  3  1  1  1  .  67  2  63  2  2  1  2  2  2  1  1  3  3  2  2  68  2  0  0  1  29  .  3  2  3  4  4  1  2  .  8  2  1  4  8  .  .  .  .  .  1928  1  106  182  2  2  1961  .  .  .  .  .  .  3  .  .  .  3  .  .  3  4  1  1  1  2  2  1  2  1  1  2  2  3  3  4  1  1  3  2  1  2  3  4  2  2  3  4  4  5  4  3  3  4  5  4  1  5  304  2  67
1  1  2  3  5  5  5  5  6  5  6  4  6  6  6  6  6  3  2  3  5  6  2  3  6  5  2  3  2  0  0  0  0  0  0  1  2  0  1  1  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  2  4  1  0  1  0  0  0.5  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  3  2  3  2  3  3  2  1  1  1  1  1  1  18  18  .  3  .  2  2  0  0  0  3  0  0  0  0  0  0  0  0  5  0  0  10  0  1  2  8  21  25  0  0  0  10  .  1  1  3  3  3  1  1  1  1  1  1  1  3  3  1  3  1  1  .  1  3  2  1  1  1  1  1  1  1  1  3  folk bliver trætte af at ose en hver 10m  3  3  3  3  5  1  1  1  3  1  2  2  5  5  4  3  2  1  .  23  2  75  1  2  1  2  2  1  2  1  3  3  1  1  10  1  1  0  1  1  6  2  2  2  2  5  1  1  .  13  6  7  3  7  3  3  4  2  2  1966  1  71  181  1  1  .  2  1991  1  .  1  .  3  2  3  1  2  1  1  2  4  3  3  1  1  1  1  3  2  3  5  2  3  3  3  3  2  1  1  1  1  4  4  4  5  4  3  4  4  4  4  3  3  4  4  .  4  306  2  29
2  1  1  5  3  6  5  6  6  6  6  6  6  6  6  6  6  6  2  3  6  6  3  2  6  6  2  5  2  0  0  0  0  0  0  0  2  1  0  0  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  3  4  0  3  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  3  3  2  3  3  3  1  1  1  1  1  1  .  20  .  2  .  2  2  0  0  0  2  0  0  0  0  2  0  0  0  0  1  0  8  0  5  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  110  2  2  2  2  2  2  2  2  3  .  1  2  1  2  1  1  1  10  .  2  2  2  2  3  1  4  3  .  5  7  7  11  3  2  4  2  1  1960  1  80  180  2  1  .  1  .  1  .  1  .  3  2  2  1  2  2  2  1  3  3  3  3  1  1  1  5  1  3  2  4  4  4  4  3  3  2  2  1  1  3  3  3  5  3  3  3  4  3  4  4  4  5  5  .  4  307  2  35
2  1  1  5  6  6  6  4  4  5  2  4  6  6  6  6  6  5  2  5  4  3  5  .  2  4  5  4  2  0  0  0  1  0  0  0  1  0  1  1  0  0  0  3  3  3  3  3  3  3  3  3  3  1  4  1  3  0  0  0  1  1  0  0  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  0  1  0  1  0  0  2  3  0  4  0  1  3  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  3  0  0  0  1  4  3  3  4  2  2  2  2  3  1  1  1  1  1  .  19  .  3  .  2  2  0  3  0  0  1  0  3  0  5  0  1  0  0  1  0  12  0  1  1  17  15  15  0  0  0  .  1  1  1  1  2  2  1  1  1  1  1  1  1  1  1  2  2  2  .  .  1  1  2  1  1  1  1  1  1  1  1  .  .  4  2  2  5  5  1  1  1  1  1  1  1  4  3  2  2  1  1  .  31  2  100  2  2  2  2  2  2  .  2  3  .  1  1  10  2  0  0  2  .  .  .  1  .  1  5  1  4  2  .  4  5  7  .  3  3  5  1  2  1963  1  70  177  1  1  .  2  1995  1  .  2  1979  3  1  3  3  2  2  2  3  4  2  4  4  2  1  4  5  3  2  3  3  4  4  2  2  4  2  2  2  2  4  4  4  4  4  3  4  5  4  5  4  3  5  5  .  5  308  2  32
  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  6  6  2  4  5  5  2  4  2  0  0  0  0  0  0  1  2  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  2  4  3  1  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  2  0  0  0  0  0  4  0  0  1  1  0  0  0  0  0  0  0  0  0  .  2  .  2  1  1  2  2  1  1  1  1  1  18  18  .  3  .  2  2  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  10  0  3  2  12  10  20  0  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  7  100  .  .  1  .  .  1  .  1  .  .  3  1  6  1  3  0  1  3  6  3  1  4  1  5  1  1  4  13  2  4  5  6  3  3  4  3  1  1969  1  75  176  2  1  .  2  1989  1  .  1  .  3  1  2  2  2  1  2  3  4  1  3  3  1  1  1  2  1  1  3  4  2  2  5  1  3  2  1  1  1  3  3  2  3  4  3  5  2  2  5  5  1  5  5  5  5  309  2  26
2  2  3  6  6  6  3  5  6  6  6  5  3  6  6  6  6  5  2  4  6  6  2  3  6  4  3  4  .  0  0  0  0  0  1  0  1  0  0  0  0  1  0  3  3  3  3  3  3  3  3  3  3  2  1  1  1  1  0  0  0  1  0  0  0  0  1  samarin  0  0  0  0  0  0  0  0  0  .  1  1  1  0  1  0  0  4  4  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  1  1  1  1  1  1  1  .  .  .  1  .  .  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  100  2  2  2  2  2  1  .  1  .  .  4  4  7  2  1  1  1  9  .  3  3  3  4  2  1  4  4  .  3  3  5  8  1  2  5  1  2  1944  1  95  179  2  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  .  .  .  .  .  .  .  5  .  .  .  .  .  5  .  .  .  .  .  .  .  4  5  4  5  5  5  5  4  4  1  4  4  5  4  .  5  310  2  51
1  1  3  5  5  .  .  .  .  .  .  .  .  .  4  .  .  .  1  2  6  6  1  2  5  6  2  6  2  0  0  0  0  0  0  1  1  0  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  1  0  0  0  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  0  0  0  0  0  1  4  2  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  12  0  0  0  0  0  0  4  22  1  4  2  3  2  2  2  4  .  2  .  1  .  .  .  .  .  .  1  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  14  16  20  0  0  0  9  1  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  100  2  2  1  2  2  2  2  1  2  3  2  2  10  1  0  0  2  .  .  3  1  2  1  5  1  4  .  11  2  2  4  .  .  .  .  .  .  1965  1  75  195  1  .  .  2  .  .  .  .  .  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  5  311  2  30
3  2  2  2  5  6  5  6  6  6  6  4  5  5  6  4  5  4  2  4  6  6  4  5  5  5  4  4  2  0  0  0  0  0  0  1  1  0  0  0  0  0  1  2  3  3  3  3  3  3  3  3  3  2  2  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  4  4  1  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  2  1  0  0  0  1  0  0  0  0  1  1  .  4  .  4  1  1  1  1  1  1  1  1  18  18  .  3  .  2  2  0  0  0  0  1  0  0  0  0  0  0  0  0  2  0  2  0  1  2  25  13  10  0  0  5  45  .  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  1  .  2  1  1  1  1  2  1  1  1  2  1  1  .  3  4  3  1  2  1  1  3  1  1  1  1  2  2  1  1  1  1  .  36  5  120  2  2  2  2  2  2  .  3  3  3  1  1  12  2  1  1  1  10  .  1  1  1  1  5  1  4  1  .  5  5  6  9  3  3  4  1  2  1957  1  80  188  2  2  1980  .  .  .  .  .  .  3  3  3  .  .  .  .  .  4  4  4  4  .  .  .  4  4  .  .  4  4  4  4  4  .  .  .  .  .  5  5  5  4  4  4  4  3  3  3  3  3  3  3  .  3  312  2  38
2  1  .  6  5  5  6  6  6  6  6  5  5  6  6  6  3  5  2  3  6  6  2  3  6  6  2  5  2  0  0  0  0  0  0  0  1  0  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  0  0  .  0  1  0  0  0  0  1  3  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  2  2  0  0  0  0  0  0  0  10  10  1  5  1  1  1  5  1  4  1  3  1  1  1  17  17  .  3  .  1  1  0  0  0  0  0  0  0  15  40  0  0  0  0  0  0  6.5  0  1  3  30  15  20  0  0  0  30  0  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  82  2  2  2  2  2  2  2  2  3  3  1  2  11  1  2  0  1  2  0  3  3  3  3  4  1  4  4  11  2  1  12  12  .  .  .  .  .  1950  1  82  180  3  2  1993  2  1993  1  .  1  .  3  1  1  1  2  1  1  3  4  2  1  1  1  1  1  3  1  1  1  3  3  3  3  1  1  3  1  1  1  3  3  2  4  4  4  4  4  4  4  4  4  4  4  .  5  315  2  45
2  2  2  5  6  5  6  5  6  6  5  5  6  6  5  5  6  5  1  4  6  4  4  4  5  6  4  5  1  0  0  0  0  0  0  1  1  0  0  0  0  1  0  1  2  3  2  3  3  2  3  3  3  3  1  1  1  0  1  1  0  0  0  0  0  0  0  .  0  1  0  0  0  0  0  0  1  afasak 2  0  0  1  0  1  0  0  3  3  10  0  0  0  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  2  0  0  0  0  0  0  0  1  1  2  5  .  .  5  .  1  .  .  .  .  .  .  19  19  .  1  .  2  2  0  2  0  3  0  1  0  0  7  0  0  0  0  0  0  36  0  4  0  55  17  0  0  0  20  30  .  .  .  .  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  bestemt mig for at holde op  .  .  .  .  .  .  .  .  .  .  .  .  .  1  5  1  4  1  1  1  1  1  1  1  1  5  5  1  1  3  1  .  70  5  90  2  2  2  2  2  2  2  3  3  3  2  3  51  2  1  0  1  50  .  1  .  2  .  3  1  2  .  8  2  1  5  6  .  .  .  .  .  1913  1  55  175  2  1  .  1  .  1  .  2  .  1  2  1  1  2  .  1  3  1  3  1  1  3  1  1  3  1  3  1  3  1  1  1  3  1  3  3  1  1  4  4  4  4  4  5  4  4  4  2  .  4  4  3  .  5  316  2  82
3  1  3  5  3  3  6  6  6  6  6  4  6  6  6  5  2  6  1  2  6  6  1  2  6  6  3  4  1  0  0  0  0  0  0  1  1  1  0  0  0  1  0  3  3  3  1  3  3  1  2  3  3  1  1  1  1  0  1  0  1  0  0  0  0  1  1  insulin  0  1  0  1  0  0  0  0  0  .  0  0  1  1  1  0  0  4  1  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7  6  2  2  0  0  0  0  0  0  0  0  0  .  1  1  1  2  1  1  1  1  1  1  1  1  .  .  1  2  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.5  0  4  0  15  15  14  0  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  70  2  .  .  .  .  .  1  .  .  .  1  1  30  1  1  0  1  30  .  1  4  3  4  4  1  4  5  .  6  1  6  6  2  3  5  3  2  1945  1  69  170  2  1  .  1  .  1  .  2  1994  3  1  2  3  2  3  1  3  3  2  3  3  1  2  1  3  3  3  2  4  2  3  3  2  2  1  4  1  2  4  4  5  5  5  5  5  4  4  4  4  5  5  5  .  5  322  2  50
1  1  3  6  6  6  6  6  6  6  6  5  6  6  6  6  6  5  2  1  6  6  1  2  6  6  1  6  2  0  0  0  0  0  0  0  1  1  0  1  0  1  0  2  3  3  3  3  3  3  3  3  3  1  1  1  1  1  0  0  0  0  0  0  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  1  0  0  1  0  0  3  .  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  2  0  0  0  0  0  0  1  1  2  .  3  .  3  1  2  1  .  .  .  .  .  .  .  18  .  3  .  2  2  0  0  0  0  0.5  0  1  1  2  0  1  0  0  0  0  1  1  4  0  30  14  10  0  0  9  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  5  43  5  100  2  2  1  2  2  2  2  3  3  3  1  1  79  1  1  0  1  56  .  3  .  2  3  5  1  4  .  8  4  2  4  5  .  .  .  .  .  1917  1  68  165  2  .  .  .  .  .  .  .  .  2  3  1  .  3  1  1  1  4  3  .  1  3  1  1  4  1  3  1  1  1  2  5  3  1  3  1  1  1  5  5  3  5  4  4  4  4  3  4  1  4  4  4  .  5  327  2  78
3  2  2  3  4  5  5  6  5  3  6  4  2  4  6  5  5  5  .  4  5  6  5  3  6  2  5  2  2  0  0  0  0  0  0  1  1  1  0  0  0  0  1  2  3  3  3  3  3  3  3  3  3  2  1  2  1  0  0  0  0  1  0  0  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  0  0  0  0  0  0  3  2  3.5  0  0  0  3  0  0  0  0  2.5  1.5  0  0  0  0  0  0  1.5  2.5  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  4  4  .  4  .  4  4  3  5  5  1  2  4  2  1  15  18  .  4  .  1  1  0  0  0  0  0  0  25  3  5  0  0  0  0  0  0  35  15  1  3  9  13  6  0  0  0  .  1.5  3  1  3  3  2  1  1  1  1  1  1  1  1  1  1  3  .  3  fysisk aktivbitet  1  1  2  1  1  3  1  1  1  1  1  1  .  4  1  3  1  1  1  1  1  1  1  1  1  4  2  1  1  1  1  1  16  5  270  1  1  2  2  2  2  2  3  3  3  2  2  22  1  3  2  2  .  .  1  1  1  1  2  2  2  1  .  6  5  2  8  4  1  4  1  2  1974  1  78  178  1  1  .  2  1994  1  .  1  .  2  2  1  1  2  1  1  2  1  2  3  2  2  1  1  3  3  3  3  3  2  3  1  2  2  3  1  1  1  4  4  3  3  4  5  4  4  3  4  4  3  5  5  1  5  329  2  21
2  2  .  6  5  6  4  6  6  6  6  5  5  4  6  6  6  6  .  3  2  5  5  3  6  6  4  5  2  0  0  0  0  0  0  0  3  0  0  0  0  0  1  3  3  2  1  1  2  1  1  1  1  3  3  5  5  0  0  0  0  0  0  1  0  0  0  .  0  1  0  0  0  0  0  0  0  .  0  1  0  0  0  0  0  3  2  0  2  0  0  0  1  0  0  0  0  14  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  .  .  0  0  0  0  0  0  0  0  0  .  1  .  1  .  .  .  2  1  .  .  .  .  .  17  .  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.5  0  1  1  9  17  20  0  0  0  .  0.5  2  1  4.5  2  1  1  1  1  1  1  1  1  1  3  2  2  1  1  .  1  1  2  1  1  2  1  1  1  1  1  1  .  3  1  1  1  1  1  3  3  1  1  1  1  1  1  1  1  1  1  1  .  2  91  2  2  2  2  2  2  2  3  3  3  1  2  8  1  2  2  1  3  6  1  .  .  3  4  2  1  2  .  6  2  4  6  .  .  .  .  .  1969  1  60  .  2  1  .  1  .  1  .  1  .  2  2  2  2  2  2  2  2  4  3  2  2  2  2  2  3  2  2  1  2  1  4  2  2  2  2  2  2  2  4  4  2  4  4  3  1  4  4  4  4  4  4  1  1  5  330  2  26
2  1  2  5  5  5  6  5  6  6  6  5  5  5  4  5  6  5  2  2  6  6  2  2  6  5  2  5  2  0  0  0  0  0  0  0  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  1  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  1  1  0  0  0  0  3  4  10  0  2  0  0  0  2  0  0  5  0  2  0  0  1  0  1  1  0  0  4  0  1  0  1  0  2  1  0  1  0  0  0  0  0  0  1  1  2  3  1  3  2  2  1  1  1  1  1  1  19  19  .  3  .  2  2  0  3  0  0  1  0  3  3  1  0  3  0  0  1  0  6  0  4  1  4  15  10  0  0  0  .  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  19  3  150  2  2  1  2  2  2  2  2  3  3  1  1  7  1  1  1  1  7  .  3  2  2  2  5  1  4  3  .  3  6  11  11  4  2  5  1  1  1958  1  90  189  2  1  .  2  1988  1  .  1  .  3  2  2  2  2  1  1  2  4  3  3  3  3  1  1  4  2  4  3  3  3  3  4  3  3  3  1  1  1  4  5  3  5  4  3  3  3  2  3  3  3  4  4  .  5  334  2  37
3  2  2  2  2  2  5  6  5  3  6  4  6  5  4  5  3  5  1  3  6  6  3  4  5  4  2  3  2  0  1  1  0  0  0  0  1  0  1  0  0  1  0  1  1  1  2  2  2  3  3  3  3  3  1  1  1  0  0  0  0  1  1  0  0  1  0  .  0  1  0  1  0  0  0  0  0  .  0  0  1  0  1  0  0  3  3  14  25  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  1  1  2  2  1  1  1  1  1  2  1  1  1  1  1  .  16  .  2  .  2  2  0  0  0  0  0  0  0  10  4  0  0  0  0  0  0  12  0  5  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  59  2  2  1  2  1  1  2  1  3  3  2  3  12  2  0  0  2  .  .  3  3  2  2  5  1  2  2  .  3  2  5  .  1  2  1  2  2  1959  1  75  170  1  .  .  2  1989  .  .  .  .  3  2  3  1  3  3  1  3  3  3  4  2  3  1  1  2  1  4  4  4  1  4  3  3  3  3  1  1  1  3  3  3  5  5  5  5  5  5  5  5  5  5  5  .  5  338  2  36
2  1  3  5  5  6  5  5  5  6  6  5  5  5  6  6  6  5  2  1  6  6  2  2  6  6  2  6  2  0  0  0  0  0  0  1  1  1  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  1  0  1  0  0  3  4  25  10  0  0  0  0  0  0  0  10  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  2  2  1  2  1  1  1  1  1  1  1  1  .  18  .  2  .  2  2  0  0  0  0  0  0  0  0  1  0  2  0  0  0  0  4  0  1  2  10  17  20  0  0  0  5  .  1  1  3  1  1  1  1  1  1  1  1  1  1  1  1  3  3  1  .  1  1  1  1  3  1  1  1  1  1  1  1  .  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  19  2  58  2  2  2  2  2  2  2  1  3  3  1  1  27  1  1  1  1  4  9  1  3  2  3  5  1  4  2  .  2  4  .  8  1  3  4  2  1  1968  1  85  183  2  1  .  1  .  1  .  1  .  3  3  1  1  2  1  1  2  3  3  1  1  3  1  1  3  3  3  1  3  1  3  3  3  3  3  1  1  1  4  3  2  3  4  3  3  3  3  3  3  4  4  3  1  5  339  2  27
2  2  1  5  5  5  6  5  4  5  6  3  6  6  6  6  6  6  2  4  5  6  2  4  5  5  2  4  2  0  0  0  0  0  0  1  1  0  1  1  0  1  0  .  .  .  .  .  .  .  .  .  .  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  0  0  .  0  0  0  1  1  0  0  2  4  0  6  0  0  2  0  0  0  0.5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  3  4  2  3  2  2  2  1  1  1  1  1  18  18  .  2  .  2  1  0  0  0  2  0  0  1  3  2.5  0  0  0  0  1  0  10  1  .  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  41  1  1  2  2  2  2  .  1  2  .  3  5  2.5  2  0  0  2  .  .  4  1  2  1  4  1  1  .  13  .  7  3  .  2  3  2  2  2  1971  1  76  183  1  1  .  1  .  1  .  1  .  3  2  3  3  3  2  1  3  4  3  4  3  2  1  1  5  3  1  4  3  4  5  4  2  2  2  1  1  1  4  4  3  5  4  4  4  4  4  4  5  4  4  4  .  5  340  2  24
